ID,TYPE,MODEL,BATTERY,BATTERYLIFE,HARDDISK,HARDDISKLIFE,PROCESSOR,PROCESSORLIFE,COOLINGFAN,COOLINGFANLIFE,sum,dailyuse
1210112172,Student,S2,2500,23,7000,35,3500,21,500,33,112,4
1210112173,Student,S3,3500,39,8000,24,4150,29,600,29,121,4
1110111660,Gaming,G3,7500,28,10000,18,9400,20,1000,23,89,6
1210112175,Home,H1,2500,15,3000,28,2200,37,300,26,106,5
1210112176,Office,O2,3800,28,5000,38,4400,18,450,44,128,4
1210112177,Office,O3,4500,44,6500,9,5500,33,600,44,130,4
1110113134,Gaming,G3,7500,24,10000,31,9400,30,1000,18,103,5
1210112179,Student,S2,2500,27,7000,46,3500,18,500,19,110,5
1110113300,Gaming,G3,7500,35,10000,21,9400,30,1000,46,132,4
1110113607,Gaming,G3,7500,34,10000,18,9400,35,1000,26,113,4
1210112182,Office,O3,4500,38,6500,37,5500,31,600,30,136,4
1210112183,Office,O3,4500,40,6500,36,5500,31,600,25,132,4
1210112184,Office,O1,3000,14,4000,36,3700,19,350,18,87,6
1110113691,Gaming,G3,7500,37,10000,10,9400,29,1000,46,122,4
1210112186,Office,O3,4500,38,6500,10,5500,33,600,36,117,4
1210112187,Home,H2,3500,38,4500,24,3200,41,400,19,122,4
1110113853,Gaming,G3,7500,31,10000,9,9400,33,1000,48,121,4
1210112189,Office,O1,3000,14,4000,47,3700,42,350,21,124,4
1210112190,Office,O2,3800,34,5000,42,4400,16,450,40,132,4
1210112191,Home,H1,2500,14,3000,24,2200,34,300,34,106,5
1210112192,Office,O2,3800,31,5000,7,4400,39,450,37,114,4
1210112193,Office,O2,3800,32,5000,51,4400,17,450,21,121,4
1210112194,Office,O2,3800,34,5000,11,4400,39,450,30,114,4
1210112195,Home,H1,2500,18,3000,48,2200,37,300,43,146,3
1110114239,Gaming,G3,7500,32,10000,39,9400,34,1000,28,133,4
1210112197,Home,H3,4500,50,5500,22,4300,41,550,29,142,4
1210112198,Office,O1,3000,12,4000,52,3700,21,350,21,106,5
1210112199,Home,H1,2500,16,3000,40,2200,31,300,41,128,4
1210112200,Office,O3,4500,45,6500,19,5500,31,600,25,120,4
1210112201,Home,H3,4500,46,5500,35,4300,43,550,43,167,3
1210112202,Student,S1,1500,9,4500,43,2500,28,350,18,98,5
1210112203,Office,O3,4500,43,6500,54,5500,25,600,17,139,4
1210112204,Student,S1,1500,12,4500,21,2500,41,350,33,107,5
1210112205,Home,H1,2500,15,3000,42,2200,19,300,25,101,5
1210112206,Office,O2,3800,32,5000,12,4400,40,450,46,130,4
1110114303,Gaming,G3,7500,37,10000,14,9400,25,1000,20,96,5
1210112208,Student,S1,1500,11,4500,31,2500,32,350,44,118,4
1210112209,Student,S2,2500,23,7000,41,3500,18,500,29,111,5
1210112210,Office,O2,3800,26,5000,14,4400,26,450,36,102,5
1210112211,Home,H3,4500,49,5500,24,4300,20,550,47,140,4
1210112212,Office,O3,4500,46,6500,20,5500,39,600,18,123,4
1210112213,Student,S2,2500,26,7000,41,3500,34,500,34,135,4
1210112214,Home,H3,4500,44,5500,45,4300,32,550,39,160,3
1210112215,Home,H1,2500,17,3000,7,2200,35,300,41,100,5
1210112216,Home,H3,4500,49,5500,41,4300,15,550,25,130,4
1110114647,Gaming,G3,7500,28,10000,50,9400,22,1000,23,123,4
1210112218,Home,H3,4500,56,5500,48,4300,39,550,48,191,3
1210112219,Student,S3,3500,35,8000,17,4150,38,600,21,111,5
1210112220,Student,S2,2500,26,7000,45,3500,30,500,26,127,4
1210112221,Home,H1,2500,15,3000,11,2200,29,300,30,85,6
1110114684,Gaming,G3,7500,35,10000,20,9400,28,1000,23,106,5
1210112223,Home,H2,3500,39,4500,53,3200,42,400,18,152,3
1210112224,Office,O3,4500,43,6500,21,5500,38,600,31,133,4
1210112225,Office,O2,3800,30,5000,8,4400,26,450,33,97,5
1210112226,Student,S1,1500,10,4500,46,2500,21,350,34,111,5
1210112227,Student,S2,2500,27,7000,24,3500,13,500,28,92,5
1210112228,Office,O1,3000,13,4000,43,3700,39,350,36,131,4
1210112229,Home,H1,2500,12,3000,27,2200,23,300,18,80,6
1210112230,Student,S1,1500,11,4500,48,2500,25,350,31,115,4
1210112231,Office,O2,3800,33,5000,39,4400,22,450,47,141,4
1110114741,Gaming,G3,7500,31,10000,14,9400,30,1000,30,105,5
1210112233,Office,O2,3800,28,5000,53,4400,30,450,47,158,3
1210112234,Office,O3,4500,44,6500,24,5500,38,600,31,137,4
1210112235,Home,H1,2500,14,3000,48,2200,30,300,17,109,5
1210112236,Home,H2,3500,38,4500,36,3200,34,400,42,150,3
1210112237,Student,S1,1500,8,4500,49,2500,26,350,17,100,5
1210112238,Home,H1,2500,11,3000,52,2200,21,300,38,122,4
1210112239,Student,S3,3500,38,8000,47,4150,14,600,29,128,4
1210112240,Home,H3,4500,53,5500,46,4300,32,550,33,164,3
1210112241,Home,H1,2500,15,3000,14,2200,43,300,24,96,5
1210112242,Home,H2,3500,30,4500,54,3200,30,400,36,150,3
1210112243,Office,O2,3800,26,5000,42,4400,24,450,30,122,4
1210112244,Home,H2,3500,37,4500,50,3200,18,400,19,124,4
1110114987,Gaming,G3,7500,40,10000,52,9400,18,1000,29,139,4
1210112246,Office,O2,3800,30,5000,22,4400,30,450,37,119,4
1210112247,Student,S2,2500,24,7000,22,3500,21,500,33,100,5
1210112248,Office,O2,3800,35,5000,29,4400,15,450,20,99,5
1210112249,Student,S2,2500,28,7000,37,3500,33,500,35,133,4
1210112250,Student,S3,3500,33,8000,38,4150,33,600,40,144,3
1110115702,Gaming,G3,7500,28,10000,22,9400,29,1000,20,99,5
1210112252,Office,O3,4500,37,6500,39,5500,19,600,37,132,4
1110116083,Gaming,G3,7500,28,10000,8,9400,43,1000,17,96,5
1210112254,Office,O3,4500,42,6500,47,5500,37,600,23,149,3
1110116707,Gaming,G3,7500,29,10000,28,9400,20,1000,19,96,5
1210112256,Office,O2,3800,34,5000,14,4400,28,450,48,124,4
1210112257,Student,S2,2500,22,7000,50,3500,16,500,26,114,4
1210112258,Office,O1,3000,14,4000,17,3700,20,350,36,87,6
1210112259,Student,S3,3500,35,8000,48,4150,20,600,41,144,3
1210112260,Home,H1,2500,14,3000,23,2200,14,300,42,93,5
1210112261,Office,O3,4500,45,6500,31,5500,29,600,47,152,3
1110116975,Gaming,G3,7500,33,10000,28,9400,19,1000,17,97,5
1110117216,Gaming,G3,7500,34,10000,37,9400,16,1000,30,117,4
1210112264,Student,S1,1500,12,4500,24,2500,23,350,21,80,6
1210112265,Student,S3,3500,33,8000,38,4150,33,600,41,145,3
1210112266,Office,O1,3000,17,4000,49,3700,21,350,36,123,4
1210112267,Home,H1,2500,16,3000,16,2200,17,300,26,75,7
1210112268,Home,H2,3500,37,4500,47,3200,15,400,24,123,4
1110117507,Gaming,G3,7500,31,10000,8,9400,21,1000,46,106,5
1110117568,Gaming,G3,7500,37,10000,21,9400,15,1000,40,113,4
1210112271,Office,O3,4500,42,6500,27,5500,16,600,22,107,5
1210112272,Student,S3,3500,35,8000,22,4150,32,600,24,113,4
1210112273,Home,H2,3500,32,4500,37,3200,26,400,47,142,4
1210112274,Office,O2,3800,34,5000,33,4400,43,450,47,157,3
1210112275,Home,H3,4500,47,5500,25,4300,41,550,24,137,4
1210112276,Office,O2,3800,31,5000,43,4400,30,450,48,152,3
1210112277,Home,H2,3500,35,4500,51,3200,24,400,31,141,4
1110118302,Gaming,G3,7500,33,10000,36,9400,40,1000,39,148,3
1110118558,Gaming,G3,7500,30,10000,13,9400,19,1000,32,94,5
1110118886,Gaming,G3,7500,35,10000,25,9400,21,1000,28,109,5
1210112281,Office,O1,3000,12,4000,15,3700,16,350,47,90,6
1210112282,Home,H3,4500,53,5500,50,4300,34,550,35,172,3
1110119612,Gaming,G3,7500,33,10000,21,9400,33,1000,46,133,4
1210112284,Office,O1,3000,15,4000,23,3700,29,350,46,113,4
1210112285,Student,S2,2500,25,7000,42,3500,23,500,41,131,4
1210112286,Student,S2,2500,26,7000,54,3500,14,500,33,127,4
1210112287,Home,H3,4500,50,5500,27,4300,15,550,20,112,4
1210112288,Office,O3,4500,32,6500,12,5500,31,600,39,114,4
1210112289,Student,S3,3500,35,8000,38,4150,27,600,36,136,4
1110119634,Gaming,G3,7500,35,10000,48,9400,16,1000,36,135,4
1210112291,Student,S3,3500,38,8000,13,4150,29,600,33,113,4
1210112292,Home,H3,4500,56,5500,10,4300,34,550,22,122,4
1110119838,Gaming,G3,7500,35,10000,19,9400,29,1000,20,103,5
1210112294,Office,O2,3800,30,5000,43,4400,25,450,46,144,3
1110119892,Gaming,G3,7500,35,10000,23,9400,28,1000,48,134,4
1210112296,Office,O2,3800,27,5000,46,4400,36,450,40,149,3
1110119934,Gaming,G3,7500,27,10000,29,9400,28,1000,27,111,5
1210112298,Home,H2,3500,38,4500,30,3200,36,400,23,127,4
1210112299,Student,S3,3500,34,8000,29,4150,21,600,44,128,4
1210112300,Home,H2,3500,36,4500,9,3200,21,400,34,100,5
1210112301,Home,H2,3500,36,4500,49,3200,40,400,35,160,3
1210112302,Student,S2,2500,22,7000,23,3500,27,500,42,114,4
1110120944,Gaming,G3,7500,35,10000,12,9400,25,1000,48,120,4
1210112304,Office,O3,4500,49,6500,27,5500,27,600,44,147,3
1210112305,Office,O2,3800,27,5000,53,4400,19,450,44,143,3
1210112306,Office,O1,3000,14,4000,24,3700,32,350,46,116,4
1210112307,Student,S2,2500,22,7000,34,3500,18,500,36,110,5
1210112308,Office,O3,4500,37,6500,23,5500,27,600,26,113,4
1210112309,Home,H1,2500,16,3000,20,2200,40,300,47,123,4
1110120994,Gaming,G3,7500,35,10000,12,9400,27,1000,44,118,4
1210112311,Office,O3,4500,41,6500,33,5500,14,600,44,132,4
1110121098,Gaming,G3,7500,35,10000,15,9400,34,1000,48,132,4
1110121264,Gaming,G3,7500,31,10000,47,9400,30,1000,37,145,3
1110121393,Gaming,G3,7500,30,10000,34,9400,29,1000,28,121,4
1210112315,Office,O2,3800,36,5000,31,4400,21,450,36,124,4
1110121451,Gaming,G3,7500,32,10000,50,9400,35,1000,22,139,4
1210112317,Office,O2,3800,25,5000,25,4400,42,450,36,128,4
1210112318,Student,S3,3500,40,8000,36,4150,39,600,21,136,4
1210112319,Home,H2,3500,29,4500,33,3200,26,400,35,123,4
1610110034,Gaming,G3,7500,34,10000,16,9400,35,1000,39,124,4
1210112321,Home,H3,4500,50,5500,25,4300,23,550,48,146,3
1210112322,Home,H3,4500,38,5500,48,4300,41,550,43,170,3
1210112323,Student,S1,1500,10,4500,43,2500,36,350,41,130,4
1610110366,Gaming,G3,7500,33,10000,37,9400,22,1000,42,134,4
1210112325,Student,S3,3500,33,8000,32,4150,15,600,39,119,4
1210112326,Office,O2,3800,31,5000,11,4400,30,450,19,91,5
1610110434,Gaming,G3,7500,33,10000,18,9400,26,1000,43,120,4
1210112328,Office,O1,3000,13,4000,37,3700,15,350,27,92,5
1210112329,Office,O1,3000,15,4000,12,3700,30,350,25,82,6
1210112330,Office,O3,4500,44,6500,22,5500,21,600,45,132,4
1210112331,Office,O2,3800,38,5000,51,4400,15,450,32,136,4
1210112332,Student,S2,2500,25,7000,35,3500,39,500,31,130,4
1210112333,Student,S2,2500,25,7000,40,3500,30,500,36,131,4
1210112334,Office,O3,4500,45,6500,50,5500,23,600,35,153,3
1210112335,Student,S2,2500,25,7000,22,3500,41,500,18,106,5
1210112336,Home,H2,3500,37,4500,41,3200,21,400,41,140,4
1610110491,Gaming,G3,7500,26,10000,50,9400,20,1000,38,134,4
1210112338,Student,S2,2500,23,7000,46,3500,39,500,48,156,3
1610110548,Gaming,G3,7500,33,10000,27,9400,30,1000,18,108,5
1210112340,Student,S1,1500,11,4500,34,2500,31,350,24,100,5
1210112341,Student,S1,1500,10,4500,54,2500,33,350,25,122,4
1610110590,Gaming,G3,7500,26,10000,38,9400,16,1000,30,110,5
1210112343,Office,O3,4500,46,6500,41,5500,14,600,36,137,4
1610110608,Gaming,G3,7500,36,10000,17,9400,24,1000,41,118,4
1210112345,Home,H2,3500,32,4500,51,3200,40,400,36,159,3
1210112346,Home,H2,3500,36,4500,35,3200,33,400,33,137,4
1210112347,Home,H3,4500,44,5500,40,4300,35,550,37,156,3
1610110673,Gaming,G3,7500,36,10000,14,9400,27,1000,39,116,4
1210112349,Home,H3,4500,51,5500,42,4300,17,550,36,146,3
1210112350,Home,H3,4500,51,5500,54,4300,15,550,42,162,3
1210112351,Student,S1,1500,11,4500,49,2500,26,350,24,110,5
1610111128,Gaming,G3,7500,35,10000,13,9400,22,1000,40,110,5
1610111251,Gaming,G3,7500,34,10000,21,9400,41,1000,39,135,4
1610111257,Gaming,G3,7500,29,10000,38,9400,43,1000,35,145,3
1210112355,Student,S3,3500,44,8000,12,4150,30,600,37,123,4
1210112356,Student,S3,3500,34,8000,54,4150,38,600,39,165,3
1210112357,Student,S2,2500,23,7000,19,3500,23,500,29,94,5
1210112358,Student,S3,3500,37,8000,18,4150,35,600,28,118,4
1210112359,Office,O3,4500,40,6500,40,5500,33,600,33,146,3
1210112360,Home,H3,4500,52,5500,46,4300,21,550,37,156,3
1610111317,Gaming,G3,7500,34,10000,43,9400,26,1000,37,140,4
1210112362,Home,H3,4500,52,5500,45,4300,31,550,34,162,3
1210112363,Office,O3,4500,43,6500,23,5500,20,600,36,122,4
1610111394,Gaming,G3,7500,35,10000,16,9400,24,1000,39,114,4
1210112365,Office,O3,4500,48,6500,37,5500,29,600,32,146,3
1610111446,Gaming,G3,7500,35,10000,46,9400,39,1000,37,157,3
1210112367,Student,S3,3500,34,8000,47,4150,40,600,32,153,3
1610112596,Gaming,G3,7500,31,10000,43,9400,31,1000,35,140,4
1610112621,Gaming,G3,7500,37,10000,54,9400,30,1000,35,156,3
1210112370,Student,S2,2500,24,7000,37,3500,15,500,31,107,5
1610112710,Gaming,G3,7500,30,10000,35,9400,13,1000,40,118,4
1610113197,Gaming,G3,7500,34,10000,50,9400,22,1000,33,139,4
1210112373,Student,S3,3500,32,8000,25,4150,39,600,39,135,4
1610113202,Gaming,G3,7500,31,10000,10,9400,43,1000,36,120,4
1210112375,Student,S3,3500,31,8000,48,4150,26,600,38,143,3
1210112376,Home,H2,3500,32,4500,19,3200,26,400,31,108,5
1210112377,Home,H2,3500,31,4500,44,3200,36,400,35,146,3
1210112378,Student,S2,2500,27,7000,16,3500,29,500,28,100,5
1610113572,Gaming,G3,7500,37,10000,37,9400,40,1000,34,148,3
1210112380,Student,S2,2500,25,7000,36,3500,33,500,28,122,4
1210112381,Office,O3,4500,44,6500,45,5500,41,600,33,163,3
1210112382,Office,O3,4500,43,6500,42,5500,24,600,32,141,4
1210112383,Student,S1,1500,11,4500,39,2500,15,350,24,89,6
1210112384,Home,H3,4500,46,5500,25,4300,21,550,38,130,4
1210112385,Home,H3,4500,42,5500,25,4300,42,550,36,145,3
1610113889,Gaming,G3,7500,32,10000,52,9400,40,1000,33,157,3
1610114037,Gaming,G3,7500,35,10000,12,9400,19,1000,35,101,5
1210112388,Office,O1,3000,12,4000,31,3700,41,350,22,106,5
1210112389,Home,H1,2500,12,3000,11,2200,21,300,25,69,7
1210112390,Student,S2,2500,26,7000,34,3500,15,500,26,101,5
1210112391,Home,H2,3500,42,4500,46,3200,26,400,35,149,3
1210112392,Office,O1,3000,17,4000,45,3700,19,350,19,100,5
1210112393,Home,H3,4500,42,5500,8,4300,31,550,39,120,4
1210112394,Home,H2,3500,33,4500,41,3200,34,400,24,132,4
1210112395,Home,H3,4500,54,5500,30,4300,33,550,39,156,3
1210112396,Office,O2,3800,30,5000,46,4400,30,450,28,134,4
1210112397,Home,H3,4500,48,5500,36,4300,28,550,44,156,3
1210112398,Student,S1,1500,11,4500,13,2500,16,350,24,64,8
1210112399,Home,H2,3500,37,4500,44,3200,20,400,34,135,4
1210112400,Office,O2,3800,27,5000,53,4400,15,450,31,126,4
1610114052,Gaming,G3,7500,37,10000,30,9400,39,1000,32,138,4
1210112402,Student,S2,2500,29,7000,38,3500,29,500,30,126,4
1210112403,Student,S1,1500,11,4500,13,2500,15,350,23,62,8
1210112404,Office,O3,4500,45,6500,17,5500,31,600,29,122,4
1210112405,Home,H2,3500,36,4500,27,3200,22,400,32,117,4
1210112406,Office,O3,4500,37,6500,32,5500,13,600,37,119,4
1210112407,Home,H3,4500,49,5500,14,4300,15,550,41,119,4
1210112408,Home,H3,4500,46,5500,46,4300,33,550,48,173,3
1210112409,Home,H2,3500,28,4500,13,3200,40,400,34,115,4
1210112410,Office,O3,4500,43,6500,10,5500,36,600,34,123,4
1210112411,Home,H2,3500,34,4500,8,3200,13,400,28,83,6
1210112412,Student,S2,2500,22,7000,15,3500,18,500,32,87,6
1210112413,Student,S1,1500,10,4500,22,2500,29,350,25,86,6
1210112414,Office,O2,3800,29,5000,45,4400,24,450,26,124,4
1210112415,Student,S2,2500,26,7000,8,3500,36,500,27,97,5
1610114360,Gaming,G3,7500,31,10000,38,9400,16,1000,33,118,4
1210112417,Office,O1,3000,11,4000,38,3700,22,350,24,95,5
1210112418,Student,S3,3500,30,8000,24,4150,36,600,37,127,4
1210112419,Home,H3,4500,50,5500,46,4300,36,550,44,176,3
1210112420,Office,O3,4500,40,6500,40,5500,13,600,38,131,4
1210112421,Home,H3,4500,45,5500,15,4300,20,550,39,119,4
1210112422,Student,S2,2500,24,7000,35,3500,26,500,24,109,5
1210112423,Home,H3,4500,49,5500,24,4300,38,550,37,148,3
1210112424,Office,O2,3800,31,5000,18,4400,33,450,24,106,5
1210112425,Office,O2,3800,38,5000,28,4400,36,450,32,134,4
1210112426,Student,S2,2500,26,7000,38,3500,15,500,24,103,5
1210112427,Student,S2,2500,27,7000,9,3500,29,500,27,92,5
1210112428,Student,S2,2500,25,7000,31,3500,31,500,30,117,4
1210112429,Student,S3,3500,44,8000,46,4150,30,600,37,157,3
1210112430,Office,O3,4500,40,6500,21,5500,37,600,36,134,4
1210112431,Student,S1,1500,12,4500,18,2500,20,350,30,80,6
1210112432,Office,O3,4500,46,6500,37,5500,31,600,38,152,3
1210112433,Office,O1,3000,13,4000,36,3700,21,350,19,89,6
1210112434,Home,H1,2500,14,3000,36,2200,29,300,23,102,5
1210112435,Student,S3,3500,37,8000,10,4150,20,600,41,108,5
1210112436,Student,S3,3500,38,8000,10,4150,37,600,33,118,4
1210112437,Home,H3,4500,44,5500,24,4300,18,550,43,129,4
1210112438,Office,O1,3000,14,4000,9,3700,33,350,19,75,7
1210112439,Home,H1,2500,16,3000,47,2200,30,300,26,119,4
1210112440,Home,H1,2500,14,3000,42,2200,18,300,26,100,5
1210112441,Office,O2,3800,32,5000,24,4400,23,450,30,109,5
1210112442,Home,H1,2500,16,3000,7,2200,23,300,27,73,7
1610114437,Gaming,G3,7500,30,10000,51,9400,28,1000,34,143,3
1210112444,Office,O2,3800,26,5000,11,4400,22,450,29,88,6
1210112445,Office,O3,4500,43,6500,48,5500,29,600,42,162,3
1610114548,Gaming,G3,7500,29,10000,39,9400,38,1000,36,142,4
1210112447,Student,S1,1500,9,4500,22,2500,12,350,23,66,8
1210112448,Office,O1,3000,16,4000,52,3700,22,350,23,113,4
1210112449,Student,S3,3500,44,8000,40,4150,28,600,32,144,3
1210112450,Home,H3,4500,51,5500,19,4300,39,550,46,155,3
1210112451,Office,O1,3000,16,4000,35,3700,23,350,20,94,5
1210112452,Office,O3,4500,46,6500,43,5500,31,600,38,158,3
1210112453,Office,O1,3000,16,4000,54,3700,17,350,21,108,5
1210112454,Student,S1,1500,11,4500,21,2500,14,350,22,68,7
1210112455,Office,O3,4500,43,6500,42,5500,31,600,29,145,3
1210112456,Home,H1,2500,13,3000,12,2200,26,300,29,80,6
1210112457,Student,S1,1500,12,4500,14,2500,14,350,23,63,8
1210112458,Home,H3,4500,44,5500,31,4300,34,550,35,144,3
1610114869,Gaming,G3,7500,31,10000,41,9400,27,1000,40,139,4
1210112460,Office,O1,3000,13,4000,14,3700,19,350,19,65,8
1210112461,Student,S2,2500,20,7000,24,3500,23,500,24,91,5
1610115017,Gaming,G3,7500,28,10000,20,9400,34,1000,41,123,4
1210112463,Student,S1,1500,11,4500,41,2500,17,350,24,93,5
1610115139,Gaming,G3,7500,32,10000,45,9400,36,1000,40,153,3
1210112465,Student,S1,1500,10,4500,7,2500,13,350,22,52,10
1210112466,Office,O3,4500,39,6500,41,5500,34,600,32,146,3
1210112467,Office,O2,3800,34,5000,50,4400,21,450,31,136,4
1610115464,Gaming,G3,7500,33,10000,48,9400,35,1000,37,153,3
1610115520,Gaming,G3,7500,32,10000,17,9400,32,1000,33,114,4
1210112470,Student,S2,2500,22,7000,45,3500,16,500,27,110,5
1210112471,Student,S1,1500,9,4500,11,2500,16,350,24,60,8
1210112472,Office,O3,4500,39,6500,20,5500,32,600,30,121,4
1210112473,Office,O1,3000,16,4000,53,3700,21,350,20,110,5
1610116082,Gaming,G3,7500,33,10000,21,9400,35,1000,41,130,4
1210112475,Home,H2,3500,36,4500,8,3200,41,400,36,121,4
1210112476,Home,H2,3500,34,4500,46,3200,33,400,32,145,3
1210112477,Student,S2,2500,23,7000,24,3500,42,500,29,118,4
1210112478,Office,O2,3800,32,5000,43,4400,16,450,27,118,4
1610116255,Gaming,G3,7500,35,10000,27,9400,34,1000,34,130,4
1210112480,Home,H3,4500,51,5500,48,4300,39,550,42,180,3
1210112481,Home,H2,3500,32,4500,39,3200,17,400,37,125,4
1210112482,Home,H1,2500,15,3000,14,2200,39,300,23,91,5
1210112483,Student,S2,2500,20,7000,53,3500,37,500,24,134,4
1210112484,Student,S3,3500,39,8000,24,4150,34,600,32,129,4
1610116581,Gaming,G3,7500,34,10000,48,9400,41,1000,33,156,3
1210112486,Office,O3,4500,42,6500,36,5500,21,600,38,137,4
1210112487,Student,S2,2500,25,7000,49,3500,31,500,29,134,4
1210112488,Student,S2,2500,22,7000,52,3500,31,500,23,128,4
1610116729,Gaming,G3,7500,30,10000,47,9400,43,1000,33,153,3
1210112490,Student,S2,2500,26,7000,46,3500,28,500,36,136,4
1210112491,Home,H1,2500,16,3000,14,2200,25,300,21,76,7
1210112492,Office,O3,4500,37,6500,54,5500,41,600,36,168,3
1210112493,Student,S2,2500,24,7000,42,3500,19,500,27,112,4
1610116924,Gaming,G3,7500,33,10000,50,9400,40,1000,31,154,3
1210112495,Home,H1,2500,16,3000,52,2200,25,300,27,120,4
1210112496,Home,H2,3500,38,4500,22,3200,32,400,30,122,4
1210112497,Office,O1,3000,12,4000,22,3700,18,350,20,72,7
1210112498,Student,S2,2500,27,7000,29,3500,26,500,27,109,5
1610116984,Gaming,G3,7500,37,10000,37,9400,20,1000,35,129,4
1210112500,Office,O3,4500,39,6500,38,5500,39,600,33,149,3
1210112501,Office,O3,4500,50,6500,22,5500,34,600,38,144,3
1210112502,Home,H3,4500,48,5500,39,4300,32,550,43,162,3
1210112503,Student,S2,2500,27,7000,8,3500,35,500,28,98,5
1210112504,Student,S3,3500,37,8000,47,4150,15,600,41,140,4
1610117266,Gaming,G3,7500,35,10000,28,9400,22,1000,37,122,4
1610117491,Gaming,G3,7500,30,10000,14,9400,39,1000,39,122,4
1210112507,Office,O3,4500,37,6500,50,5500,38,600,37,162,3
1210112508,Home,H2,3500,34,4500,17,3200,30,400,29,110,5
1210112509,Student,S3,3500,30,8000,48,4150,29,600,36,143,3
1610117734,Gaming,G3,7500,37,10000,23,9400,28,1000,37,125,4
1210112511,Home,H3,4500,44,5500,31,4300,42,550,45,162,3
1610118308,Gaming,G3,7500,33,10000,28,9400,38,1000,33,132,4
1610119138,Gaming,G3,7500,32,10000,37,9400,26,1000,40,135,4
1210112514,Student,S2,2500,18,7000,24,3500,21,500,22,85,6
1210112515,Student,S2,2500,26,7000,38,3500,13,500,28,105,5
1210112516,Student,S3,3500,37,8000,49,4150,39,600,28,153,3
1610119321,Gaming,G3,7500,34,10000,16,9400,23,1000,37,110,5
1210112518,Student,S2,2500,20,7000,47,3500,25,500,27,119,4
1210112519,Home,H1,2500,15,3000,8,2200,22,300,28,73,7
1210112520,Student,S3,3500,32,8000,21,4150,30,600,35,118,4
1210112521,Student,S3,3500,36,8000,27,4150,30,600,39,132,4
1210112522,Office,O2,3800,33,5000,22,4400,38,450,22,115,4
1210112523,Student,S3,3500,33,8000,37,4150,30,600,33,133,4
1210112524,Home,H1,2500,14,3000,33,2200,34,300,29,110,5
1610119349,Gaming,G3,7500,32,10000,25,9400,26,1000,37,120,4
1210112526,Student,S3,3500,43,8000,43,4150,21,600,26,133,4
1210112527,Student,S1,1500,11,4500,51,2500,14,350,23,99,5
1210112528,Home,H1,2500,14,3000,36,2200,32,300,23,105,5
1610119484,Gaming,G3,7500,33,10000,13,9400,43,1000,39,128,4
1210112530,Student,S2,2500,23,7000,25,3500,30,500,27,105,5
1210112531,Student,S1,1500,11,4500,15,2500,24,350,23,73,7
1210112532,Office,O2,3800,32,5000,50,4400,18,450,34,134,4
1610119532,Gaming,G3,7500,29,10000,21,9400,18,1000,32,100,5
1210112534,Office,O2,3800,32,5000,23,4400,30,450,25,110,5
1210112535,Home,H2,3500,32,4500,42,3200,21,400,29,124,4
1210112536,Office,O1,3000,13,4000,54,3700,15,350,21,103,5
1610119535,Gaming,G3,7500,36,10000,27,9400,33,1000,37,133,4
1610119874,Gaming,G3,7500,40,10000,12,9400,33,1000,37,122,4
1210112539,Home,H2,3500,33,4500,38,3200,29,400,33,133,4
1210112540,Home,H3,4500,50,5500,48,4300,19,550,43,160,3
1210112541,Student,S3,3500,40,8000,13,4150,43,600,34,130,4
1210112542,Home,H1,2500,14,3000,10,2200,37,300,26,87,6
1210112543,Office,O3,4500,46,6500,19,5500,20,600,35,120,4
1210112544,Home,H1,2500,17,3000,43,2200,28,300,23,111,5
1610119946,Gaming,G3,7500,30,10000,23,9400,16,1000,31,100,5
1510110317,Gaming,G3,7500,32,10000,46,9400,20,1000,44,142,4
1210112547,Home,H2,3500,37,4500,29,3200,20,400,37,123,4
1210112548,Student,S1,1500,11,4500,30,2500,14,350,20,75,7
1210112549,Student,S2,2500,22,7000,29,3500,29,500,29,109,5
1510110644,Gaming,G3,7500,36,10000,9,9400,19,1000,30,94,5
1210112551,Office,O1,3000,17,4000,49,3700,16,350,24,106,5
1210112552,Home,H1,2500,18,3000,23,2200,23,300,29,93,5
1510110755,Gaming,G3,7500,33,10000,12,9400,33,1000,37,115,4
1210112554,Student,S2,2500,23,7000,27,3500,21,500,27,98,5
1210112555,Student,S3,3500,44,8000,53,4150,17,600,41,155,3
1510110961,Gaming,G3,7500,30,10000,24,9400,15,1000,38,107,5
1510111004,Gaming,G3,7500,28,10000,34,9400,21,1000,35,118,4
1510111090,Gaming,G3,7500,27,10000,23,9400,15,1000,43,108,5
1210112559,Office,O1,3000,16,4000,20,3700,16,350,24,76,7
1210112560,Student,S1,1500,11,4500,12,2500,32,350,22,77,6
1210112561,Home,H3,4500,38,5500,33,4300,26,550,36,133,4
1210112562,Home,H2,3500,30,4500,15,3200,43,400,34,122,4
1210112563,Home,H1,2500,17,3000,47,2200,41,300,23,128,4
1210112564,Office,O3,4500,37,6500,34,5500,30,600,36,137,4
1210112565,Office,O2,3800,33,5000,31,4400,24,450,33,121,4
1510111130,Gaming,G3,7500,30,10000,50,9400,40,1000,40,160,3
1510111282,Gaming,G3,7500,41,10000,25,9400,19,1000,40,125,4
1210112568,Student,S2,2500,19,7000,36,3500,21,500,28,104,5
1210112569,Office,O3,4500,41,6500,33,5500,16,600,31,121,4
1510111688,Gaming,G3,7500,30,10000,16,9400,34,1000,35,115,4
1510111736,Gaming,G3,7500,36,10000,25,9400,33,1000,42,136,4
